year,month,day,hour,minute,dhi,dni,ghi,temperature
2022,1,5,11,40,207,28,219,3.7
2022,1,5,11,50,18,0,18,3.7
2022,1,5,12,0,12,0,12,3.7
2022,1,5,12,10,14,0,14,3.7
2022,1,5,12,20,111,1,111,3.7
2022,1,5,12,30,15,0,15,3.7
2022,1,5,12,40,12,0,12,3.7
2022,1,5,12,50,12,0,12,3.7
2022,1,5,13,0,12,0,12,3.7
2022,1,5,13,10,141,3,142,3.7
2022,1,5,13,20,87,1,87,3.7
2022,1,5,13,30,80,0,80,3.6
2022,1,5,13,40,242,63,269,3.6
2022,1,5,13,50,247,98,287,3.6
2022,1,5,14,0,24,0,24,3.5
2022,1,5,14,10,111,2,111,3.5
2022,1,5,14,20,197,38,211,3.5
2022,1,5,14,30,166,20,173,3.5
2022,1,5,14,40,23,0,23,3.5
2022,1,5,14,50,39,0,39,3.5
2022,1,5,15,0,12,0,12,3.4
2022,1,5,15,10,60,0,61,3.4
2022,1,5,15,20,53,0,53,3.4
2022,1,5,15,30,43,0,43,3.3
2022,1,5,15,40,47,0,47,3.3
2022,1,5,15,50,44,0,44,3.3
2022,1,5,16,0,35,0,35,3.2
2022,1,5,16,10,33,0,33,3.2
2022,1,5,16,20,31,0,31,3.2
2022,1,5,16,30,24,0,24,3.1
2022,1,5,16,40,10,0,10,3.1
2022,1,5,16,50,10,0,10,3.1
2022,1,5,17,0,8,0,8,3
2022,1,5,17,10,0,0,0,3
2022,1,5,17,20,0,0,0,3
2022,1,5,17,30,0,0,0,3
2022,1,5,17,40,0,0,0,2.9
2022,1,5,17,50,0,0,0,2.9
2022,1,5,18,0,0,0,0,2.9
2022,1,5,18,10,0,0,0,2.9
2022,1,5,18,20,0,0,0,2.9
2022,1,5,18,30,0,0,0,2.9
2022,1,5,18,40,0,0,0,2.9
2022,1,5,18,50,0,0,0,2.8
2022,1,5,19,0,0,0,0,2.8
2022,1,5,19,10,0,0,0,2.8
2022,1,5,19,20,0,0,0,2.8
2022,1,5,19,30,0,0,0,2.8
2022,1,5,19,40,0,0,0,2.8
2022,1,5,19,50,0,0,0,2.8
2022,1,5,20,0,0,0,0,2.8
2022,1,5,20,10,0,0,0,2.8
2022,1,5,20,20,0,0,0,2.8
2022,1,5,20,30,0,0,0,2.8
2022,1,5,20,40,0,0,0,2.8
2022,1,5,20,50,0,0,0,2.8
2022,1,5,21,0,0,0,0,2.8
2022,1,5,21,10,0,0,0,2.8
2022,1,5,21,20,0,0,0,2.8
2022,1,5,21,30,0,0,0,2.8
2022,1,5,21,40,0,0,0,2.8
2022,1,5,21,50,0,0,0,2.8
2022,1,5,22,0,0,0,0,2.8
2022,1,5,22,10,0,0,0,2.8
2022,1,5,22,20,0,0,0,2.8
2022,1,5,22,30,0,0,0,2.8
2022,1,5,22,40,0,0,0,2.8
2022,1,5,22,50,0,0,0,2.8
2022,1,5,23,0,0,0,0,2.8
2022,1,5,23,10,0,0,0,2.8
2022,1,5,23,20,0,0,0,2.8
2022,1,5,23,30,0,0,0,2.8
2022,1,5,23,40,0,0,0,2.8
2022,1,5,23,50,0,0,0,2.8
2022,1,6,0,0,0,0,0,2.9
2022,1,6,0,10,0,0,0,2.9
2022,1,6,0,20,0,0,0,2.9
2022,1,6,0,30,0,0,0,2.9
2022,1,6,0,40,0,0,0,2.9
2022,1,6,0,50,0,0,0,2.9
2022,1,6,1,0,0,0,0,2.9
2022,1,6,1,10,0,0,0,2.9
2022,1,6,1,20,0,0,0,2.9
2022,1,6,1,30,0,0,0,2.9
2022,1,6,1,40,0,0,0,2.9
2022,1,6,1,50,0,0,0,2.9
2022,1,6,2,0,0,0,0,3
2022,1,6,2,10,0,0,0,3
2022,1,6,2,20,0,0,0,3
2022,1,6,2,30,0,0,0,3
2022,1,6,2,40,0,0,0,3
2022,1,6,2,50,0,0,0,3
2022,1,6,3,0,0,0,0,3
2022,1,6,3,10,0,0,0,3
2022,1,6,3,20,0,0,0,3.1
2022,1,6,3,30,0,0,0,3.1
2022,1,6,3,40,0,0,0,3.1
2022,1,6,3,50,0,0,0,3.1
2022,1,6,4,0,0,0,0,3.1
2022,1,6,4,10,0,0,0,3.1
2022,1,6,4,20,0,0,0,3.1
2022,1,6,4,30,0,0,0,3.1
2022,1,6,4,40,0,0,0,3.2
2022,1,6,4,50,0,0,0,3.2
2022,1,6,5,0,0,0,0,3.2
2022,1,6,5,10,0,0,0,3.2
2022,1,6,5,20,0,0,0,3.3
2022,1,6,5,30,0,0,0,3.3
2022,1,6,5,40,0,0,0,3.3
2022,1,6,5,50,0,0,0,3.4
2022,1,6,6,0,0,0,0,3.4
2022,1,6,6,10,0,0,0,3.4
2022,1,6,6,20,0,0,0,3.4
2022,1,6,6,30,0,0,0,3.4
2022,1,6,6,40,0,0,0,3.5
2022,1,6,6,50,0,0,0,3.5
2022,1,6,7,0,0,0,0,3.5
2022,1,6,7,10,0,0,0,3.5
2022,1,6,7,20,0,0,0,3.6
2022,1,6,7,30,0,0,0,3.6
2022,1,6,7,40,0,0,0,3.6
2022,1,6,7,50,0,0,0,3.6
2022,1,6,8,0,0,0,0,3.6
2022,1,6,8,10,9,0,9,3.7
2022,1,6,8,20,19,0,19,3.7
2022,1,6,8,30,42,5,43,3.7
2022,1,6,8,40,44,3,44,3.8
2022,1,6,8,50,56,4,56,3.8
2022,1,6,9,0,29,0,29,3.9
2022,1,6,9,10,103,175,137,3.9
2022,1,6,9,20,49,0,49,3.9
2022,1,6,9,30,109,13,112,3.9
2022,1,6,9,40,144,46,156,4
2022,1,6,9,50,69,1,70,4
2022,1,6,10,0,66,1,66,4
2022,1,6,10,10,139,384,262,4
2022,1,6,10,20,122,525,298,4.1
2022,1,6,10,30,197,223,276,4.1
2022,1,6,10,40,204,266,302,4.1
2022,1,6,10,50,156,493,344,4.2
2022,1,6,11,0,58,874,402,4.2
2022,1,6,11,10,59,881,416,4.2
2022,1,6,11,20,171,459,362,4.2
2022,1,6,11,30,193,404,365,4.3
2022,1,6,11,40,208,372,369,4.3
2022,1,6,11,50,234,263,350,4.4
2022,1,6,12,0,250,213,345,4.4
2022,1,6,12,10,280,31,294,4.4
2022,1,6,12,20,237,295,369,4.5
2022,1,6,12,30,196,20,205,4.5
2022,1,6,12,40,240,76,274,4.6
2022,1,6,12,50,255,63,284,4.6
2022,1,6,13,0,246,117,298,4.6
2022,1,6,13,10,95,1,96,4.7
2022,1,6,13,20,82,1,82,4.7
2022,1,6,13,30,83,1,83,4.8
2022,1,6,13,40,86,1,87,4.8
2022,1,6,13,50,78,1,78,4.9
2022,1,6,14,0,38,0,38,4.9
2022,1,6,14,10,72,0,72,5
2022,1,6,14,20,66,0,66,5
2022,1,6,14,30,60,0,60,5
2022,1,6,14,40,69,1,69,5
2022,1,6,14,50,155,23,163,5
2022,1,6,15,0,50,0,50,5
2022,1,6,15,10,37,0,37,5
2022,1,6,15,20,39,0,39,5
2022,1,6,15,30,112,18,117,5
2022,1,6,15,40,31,0,31,5
2022,1,6,15,50,31,0,32,4.9
2022,1,6,16,0,33,0,33,4.9
2022,1,6,16,10,49,1,49,4.9
2022,1,6,16,20,41,1,41,4.9
2022,1,6,16,30,27,0,28,4.9
2022,1,6,16,40,14,0,14,4.9
2022,1,6,16,50,21,356,42,4.9
2022,1,6,17,0,8,0,8,4.9
2022,1,6,17,10,0,0,0,4.9
2022,1,6,17,20,0,0,0,4.9
2022,1,6,17,30,0,0,0,4.9
2022,1,6,17,40,0,0,0,4.9
2022,1,6,17,50,0,0,0,4.9
2022,1,6,18,0,0,0,0,4.9
2022,1,6,18,10,0,0,0,4.9
2022,1,6,18,20,0,0,0,4.8
2022,1,6,18,30,0,0,0,4.7
2022,1,6,18,40,0,0,0,4.7
2022,1,6,18,50,0,0,0,4.6
2022,1,6,19,0,0,0,0,4.6
2022,1,6,19,10,0,0,0,4.4
2022,1,6,19,20,0,0,0,4.2
2022,1,6,19,30,0,0,0,4.1
2022,1,6,19,40,0,0,0,3.9
2022,1,6,19,50,0,0,0,3.7
2022,1,6,20,0,0,0,0,3.5
2022,1,6,20,10,0,0,0,3.3
2022,1,6,20,20,0,0,0,3.1
2022,1,6,20,30,0,0,0,2.9
2022,1,6,20,40,0,0,0,2.7
2022,1,6,20,50,0,0,0,2.4
2022,1,6,21,0,0,0,0,2.2
2022,1,6,21,10,0,0,0,2.1
2022,1,6,21,20,0,0,0,1.9
2022,1,6,21,30,0,0,0,1.7
2022,1,6,21,40,0,0,0,1.5
2022,1,6,21,50,0,0,0,1.4
2022,1,6,22,0,0,0,0,1.2
2022,1,6,22,10,0,0,0,1.1
2022,1,6,22,20,0,0,0,0.9
2022,1,6,22,30,0,0,0,0.8
2022,1,6,22,40,0,0,0,0.6
2022,1,6,22,50,0,0,0,0.5
2022,1,6,23,0,0,0,0,0.3
2022,1,6,23,10,0,0,0,0.2
2022,1,6,23,20,0,0,0,0.2
2022,1,6,23,30,0,0,0,0.1
2022,1,6,23,40,0,0,0,0
2022,1,6,23,50,0,0,0,-0.1
2022,1,7,0,0,0,0,0,-0.2
2022,1,7,0,10,0,0,0,-0.2
2022,1,7,0,20,0,0,0,-0.2
2022,1,7,0,30,0,0,0,-0.3
2022,1,7,0,40,0,0,0,-0.3
2022,1,7,0,50,0,0,0,-0.3
2022,1,7,1,0,0,0,0,-0.3
2022,1,7,1,10,0,0,0,-0.3
2022,1,7,1,20,0,0,0,-0.3
2022,1,7,1,30,0,0,0,-0.3
2022,1,7,1,40,0,0,0,-0.2
2022,1,7,1,50,0,0,0,-0.2
2022,1,7,2,0,0,0,0,-0.2
2022,1,7,2,10,0,0,0,-0.1
2022,1,7,2,20,0,0,0,-0.1
2022,1,7,2,30,0,0,0,0
2022,1,7,2,40,0,0,0,0
2022,1,7,2,50,0,0,0,0.1
2022,1,7,3,0,0,0,0,0.1
2022,1,7,3,10,0,0,0,0.1
2022,1,7,3,20,0,0,0,0.2
2022,1,7,3,30,0,0,0,0.2
2022,1,7,3,40,0,0,0,0.3
2022,1,7,3,50,0,0,0,0.3
2022,1,7,4,0,0,0,0,0.4
2022,1,7,4,10,0,0,0,0.4
2022,1,7,4,20,0,0,0,0.4
2022,1,7,4,30,0,0,0,0.5
2022,1,7,4,40,0,0,0,0.5
2022,1,7,4,50,0,0,0,0.5
2022,1,7,5,0,0,0,0,0.6
2022,1,7,5,10,0,0,0,0.6
2022,1,7,5,20,0,0,0,0.6
2022,1,7,5,30,0,0,0,0.6
2022,1,7,5,40,0,0,0,0.6
2022,1,7,5,50,0,0,0,0.6
2022,1,7,6,0,0,0,0,0.6
2022,1,7,6,10,0,0,0,0.6
2022,1,7,6,20,0,0,0,0.6
2022,1,7,6,30,0,0,0,0.6
2022,1,7,6,40,0,0,0,0.7
2022,1,7,6,50,0,0,0,0.7
2022,1,7,7,0,0,0,0,0.7
2022,1,7,7,10,0,0,0,0.8
2022,1,7,7,20,0,0,0,0.9
2022,1,7,7,30,0,0,0,1
2022,1,7,7,40,0,0,0,1.1
2022,1,7,7,50,0,0,0,1.2
2022,1,7,8,0,0,0,0,1.4
2022,1,7,8,10,21,3,21,1.8
2022,1,7,8,20,21,458,52,2.2
2022,1,7,8,30,25,536,76,2.6
2022,1,7,8,40,29,599,101,3
2022,1,7,8,50,86,39,91,3.4
2022,1,7,9,0,36,695,155,3.9
2022,1,7,9,10,39,732,181,4
2022,1,7,9,20,42,763,208,4.2
2022,1,7,9,30,116,350,200,4.4
2022,1,7,9,40,156,141,193,4.6
2022,1,7,9,50,166,173,215,4.8
2022,1,7,10,0,126,443,259,5
2022,1,7,10,10,163,332,269,5
2022,1,7,10,20,54,879,350,5
2022,1,7,10,30,55,891,370,5.1
2022,1,7,10,40,131,669,378,5.1
2022,1,7,10,50,57,911,406,5.1
2022,1,7,11,0,59,919,422,5.2
2022,1,7,11,10,59,926,436,5.2
2022,1,7,11,20,158,559,392,5.2
2022,1,7,11,30,156,603,413,5.2
2022,1,7,11,40,164,583,417,5.3
2022,1,7,11,50,191,516,418,5.3
2022,1,7,12,0,182,534,420,5.3
2022,1,7,12,10,174,608,447,5.3
2022,1,7,12,20,167,4,168,5.3
2022,1,7,12,30,176,5,179,5.4
2022,1,7,12,40,182,6,184,5.4
2022,1,7,12,50,151,682,459,5.4
2022,1,7,13,0,133,700,448,5.4
2022,1,7,13,10,165,627,444,5.4
2022,1,7,13,20,234,348,387,5.4
2022,1,7,13,30,168,581,420,5.4
2022,1,7,13,40,220,327,359,5.4
2022,1,7,13,50,194,451,382,5.4
2022,1,7,14,0,228,282,342,5.4
2022,1,7,14,10,231,88,265,5.4
2022,1,7,14,20,207,295,319,5.4
2022,1,7,14,30,198,261,293,5.3
2022,1,7,14,40,201,200,272,5.3
2022,1,7,14,50,178,299,278,5.3
2022,1,7,15,0,175,64,195,5.3
2022,1,7,15,10,170,157,216,5.3
2022,1,7,15,20,154,157,198,5.2
2022,1,7,15,30,150,149,188,5.2
2022,1,7,15,40,133,53,145,5.2
2022,1,7,15,50,49,0,49,5.2
2022,1,7,16,0,44,0,44,5.2
2022,1,7,16,10,34,0,34,5.2
2022,1,7,16,20,31,0,31,5.2
2022,1,7,16,30,25,0,25,5.2
2022,1,7,16,40,22,0,22,5.2
2022,1,7,16,50,15,0,15,5.2
2022,1,7,17,0,11,0,11,5.2
2022,1,7,17,10,0,0,0,5.1
2022,1,7,17,20,0,0,0,5.1
2022,1,7,17,30,0,0,0,5
2022,1,7,17,40,0,0,0,4.9
2022,1,7,17,50,0,0,0,4.9
2022,1,7,18,0,0,0,0,4.8
2022,1,7,18,10,0,0,0,4.8
2022,1,7,18,20,0,0,0,4.7
2022,1,7,18,30,0,0,0,4.7
2022,1,7,18,40,0,0,0,4.6
2022,1,7,18,50,0,0,0,4.6
2022,1,7,19,0,0,0,0,4.5
2022,1,7,19,10,0,0,0,4.5
2022,1,7,19,20,0,0,0,4.5
2022,1,7,19,30,0,0,0,4.5
2022,1,7,19,40,0,0,0,4.4
2022,1,7,19,50,0,0,0,4.4
2022,1,7,20,0,0,0,0,4.4
2022,1,7,20,10,0,0,0,4.4
2022,1,7,20,20,0,0,0,4.4
2022,1,7,20,30,0,0,0,4.4
2022,1,7,20,40,0,0,0,4.4
2022,1,7,20,50,0,0,0,4.3
2022,1,7,21,0,0,0,0,4.3
2022,1,7,21,10,0,0,0,4.3
2022,1,7,21,20,0,0,0,4.2
2022,1,7,21,30,0,0,0,4.2
2022,1,7,21,40,0,0,0,4.1
2022,1,7,21,50,0,0,0,4.1
2022,1,7,22,0,0,0,0,4
2022,1,7,22,10,0,0,0,4
2022,1,7,22,20,0,0,0,3.9
2022,1,7,22,30,0,0,0,3.9
2022,1,7,22,40,0,0,0,3.8
2022,1,7,22,50,0,0,0,3.8
2022,1,7,23,0,0,0,0,3.7
2022,1,7,23,10,0,0,0,3.6
2022,1,7,23,20,0,0,0,3.5
2022,1,7,23,30,0,0,0,3.5
2022,1,7,23,40,0,0,0,3.4
2022,1,7,23,50,0,0,0,3.3
2022,1,8,0,0,0,0,0,3.2
2022,1,8,0,10,0,0,0,3.1
2022,1,8,0,20,0,0,0,3.1
2022,1,8,0,30,0,0,0,3
2022,1,8,0,40,0,0,0,2.9
2022,1,8,0,50,0,0,0,2.9
2022,1,8,1,0,0,0,0,2.8
2022,1,8,1,10,0,0,0,2.8
2022,1,8,1,20,0,0,0,2.7
2022,1,8,1,30,0,0,0,2.7
2022,1,8,1,40,0,0,0,2.7
2022,1,8,1,50,0,0,0,2.6
2022,1,8,2,0,0,0,0,2.6
2022,1,8,2,10,0,0,0,2.5
2022,1,8,2,20,0,0,0,2.4
2022,1,8,2,30,0,0,0,2.3
2022,1,8,2,40,0,0,0,2.2
2022,1,8,2,50,0,0,0,2.1
2022,1,8,3,0,0,0,0,2
2022,1,8,3,10,0,0,0,1.9
2022,1,8,3,20,0,0,0,1.7
2022,1,8,3,30,0,0,0,1.6
2022,1,8,3,40,0,0,0,1.4
2022,1,8,3,50,0,0,0,1.2
2022,1,8,4,0,0,0,0,1.1
2022,1,8,4,10,0,0,0,1
2022,1,8,4,20,0,0,0,0.9
2022,1,8,4,30,0,0,0,0.9
2022,1,8,4,40,0,0,0,0.8
2022,1,8,4,50,0,0,0,0.7
2022,1,8,5,0,0,0,0,0.6
2022,1,8,5,10,0,0,0,0.6
2022,1,8,5,20,0,0,0,0.6
2022,1,8,5,30,0,0,0,0.6
2022,1,8,5,40,0,0,0,0.5
2022,1,8,5,50,0,0,0,0.5
2022,1,8,6,0,0,0,0,0.5
2022,1,8,6,10,0,0,0,0.4
2022,1,8,6,20,0,0,0,0.2
2022,1,8,6,30,0,0,0,0.1
2022,1,8,6,40,0,0,0,0
2022,1,8,6,50,0,0,0,-0.1
2022,1,8,7,0,0,0,0,-0.3
2022,1,8,7,10,0,0,0,-0.4
2022,1,8,7,20,0,0,0,-0.6
2022,1,8,7,30,0,0,0,-0.8
2022,1,8,7,40,0,0,0,-1
2022,1,8,7,50,0,0,0,-1.1
2022,1,8,8,0,0,0,0,-1.3
2022,1,8,8,10,14,403,31,-1.2
2022,1,8,8,20,19,495,53,-1.1
2022,1,8,8,30,23,568,76,-1
2022,1,8,8,40,27,625,102,-0.8
2022,1,8,8,50,30,676,129,-0.7
2022,1,8,9,0,32,718,155,-0.6
2022,1,8,9,10,35,753,182,-0.3
2022,1,8,9,20,37,784,209,0
2022,1,8,9,30,39,810,234,0.4
2022,1,8,9,40,41,832,260,0.7
2022,1,8,9,50,43,852,284,1
2022,1,8,10,0,203,52,219,1.4
2022,1,8,10,10,46,884,330,1.5
2022,1,8,10,20,48,897,351,1.6
2022,1,8,10,30,49,909,371,1.8
2022,1,8,10,40,58,902,392,1.9
2022,1,8,10,50,59,912,409,2
2022,1,8,11,0,60,920,426,2.1
2022,1,8,11,10,61,927,440,2.2
2022,1,8,11,20,62,933,453,2.2
2022,1,8,11,30,63,939,465,2.2
2022,1,8,11,40,63,945,475,2.2
2022,1,8,11,50,63,948,483,2.2
2022,1,8,12,0,64,951,489,2.3
2022,1,8,12,10,64,953,494,2.3
2022,1,8,12,20,64,955,498,2.3
2022,1,8,12,30,64,955,499,2.3
2022,1,8,12,40,63,957,499,2.3
2022,1,8,12,50,63,956,497,2.3
2022,1,8,13,0,63,955,494,2.3
2022,1,8,13,10,63,953,489,2.3
2022,1,8,13,20,63,950,482,2.3
2022,1,8,13,30,62,946,474,2.3
2022,1,8,13,40,65,933,464,2.3
2022,1,8,13,50,64,928,452,2.3
2022,1,8,14,0,64,922,439,2.3
2022,1,8,14,10,63,914,424,2.3
2022,1,8,14,20,61,906,408,2.2
2022,1,8,14,30,60,896,390,2.2
2022,1,8,14,40,58,887,372,2.2
2022,1,8,14,50,57,874,351,2.1
2022,1,8,15,0,55,860,330,2.1
2022,1,8,15,10,53,844,307,1.9
2022,1,8,15,20,51,826,283,1.6
2022,1,8,15,30,49,805,258,1.4
2022,1,8,15,40,46,783,233,1.1
2022,1,8,15,50,44,755,207,0.9
2022,1,8,16,0,41,732,182,0.6
2022,1,8,16,10,38,694,155,0.4
2022,1,8,16,20,34,649,128,0.1
2022,1,8,16,30,30,595,101,-0.2
2022,1,8,16,40,26,533,75,-0.4
2022,1,8,16,50,21,453,51,-0.7
2022,1,8,17,0,15,353,29,-1
2022,1,8,17,10,0,0,0,-1.1
2022,1,8,17,20,0,0,0,-1.2
2022,1,8,17,30,0,0,0,-1.3
2022,1,8,17,40,0,0,0,-1.5
2022,1,8,17,50,0,0,0,-1.6
2022,1,8,18,0,0,0,0,-1.7
2022,1,8,18,10,0,0,0,-1.8
2022,1,8,18,20,0,0,0,-1.9
2022,1,8,18,30,0,0,0,-2
2022,1,8,18,40,0,0,0,-2.1
2022,1,8,18,50,0,0,0,-2.2
2022,1,8,19,0,0,0,0,-2.3
2022,1,8,19,10,0,0,0,-2.4
2022,1,8,19,20,0,0,0,-2.5
2022,1,8,19,30,0,0,0,-2.6
2022,1,8,19,40,0,0,0,-2.7
2022,1,8,19,50,0,0,0,-2.8
2022,1,8,20,0,0,0,0,-2.9
2022,1,8,20,10,0,0,0,-3
2022,1,8,20,20,0,0,0,-3.1
2022,1,8,20,30,0,0,0,-3.2
2022,1,8,20,40,0,0,0,-3.3
2022,1,8,20,50,0,0,0,-3.4
2022,1,8,21,0,0,0,0,-3.5
2022,1,8,21,10,0,0,0,-3.7
2022,1,8,21,20,0,0,0,-3.8
2022,1,8,21,30,0,0,0,-4
2022,1,8,21,40,0,0,0,-4.1
2022,1,8,21,50,0,0,0,-4.3
2022,1,8,22,0,0,0,0,-4.4
2022,1,8,22,10,0,0,0,-4.6
2022,1,8,22,20,0,0,0,-4.8
2022,1,8,22,30,0,0,0,-4.9
2022,1,8,22,40,0,0,0,-5.1
2022,1,8,22,50,0,0,0,-5.2
2022,1,8,23,0,0,0,0,-5.4
2022,1,8,23,10,0,0,0,-5.5
2022,1,8,23,20,0,0,0,-5.6
2022,1,8,23,30,0,0,0,-5.8
2022,1,8,23,40,0,0,0,-5.9
2022,1,8,23,50,0,0,0,-6.1
2022,1,9,0,0,0,0,0,-6.2
2022,1,9,0,10,0,0,0,-6.4
2022,1,9,0,20,0,0,0,-6.5
2022,1,9,0,30,0,0,0,-6.7
2022,1,9,0,40,0,0,0,-6.8
2022,1,9,0,50,0,0,0,-7
2022,1,9,1,0,0,0,0,-7.1
2022,1,9,1,10,0,0,0,-7.2
2022,1,9,1,20,0,0,0,-7.3
2022,1,9,1,30,0,0,0,-7.4
2022,1,9,1,40,0,0,0,-7.5
2022,1,9,1,50,0,0,0,-7.6
2022,1,9,2,0,0,0,0,-7.7
2022,1,9,2,10,0,0,0,-7.7
2022,1,9,2,20,0,0,0,-7.8
2022,1,9,2,30,0,0,0,-7.8
2022,1,9,2,40,0,0,0,-7.8
2022,1,9,2,50,0,0,0,-7.9
2022,1,9,3,0,0,0,0,-7.9
2022,1,9,3,10,0,0,0,-7.9
2022,1,9,3,20,0,0,0,-7.9
2022,1,9,3,30,0,0,0,-7.9
2022,1,9,3,40,0,0,0,-7.9
2022,1,9,3,50,0,0,0,-7.9
2022,1,9,4,0,0,0,0,-7.9
2022,1,9,4,10,0,0,0,-7.8
2022,1,9,4,20,0,0,0,-7.7
2022,1,9,4,30,0,0,0,-7.6
2022,1,9,4,40,0,0,0,-7.6
2022,1,9,4,50,0,0,0,-7.5
2022,1,9,5,0,0,0,0,-7.4
2022,1,9,5,10,0,0,0,-7.4
2022,1,9,5,20,0,0,0,-7.4
2022,1,9,5,30,0,0,0,-7.3
2022,1,9,5,40,0,0,0,-7.3
2022,1,9,5,50,0,0,0,-7.3
2022,1,9,6,0,0,0,0,-7.2
2022,1,9,6,10,0,0,0,-7.2
2022,1,9,6,20,0,0,0,-7.2
2022,1,9,6,30,0,0,0,-7.2
2022,1,9,6,40,0,0,0,-7.2
2022,1,9,6,50,0,0,0,-7.2
2022,1,9,7,0,0,0,0,-7.2
2022,1,9,7,10,0,0,0,-7.2
2022,1,9,7,20,0,0,0,-7.1
2022,1,9,7,30,0,0,0,-7
2022,1,9,7,40,0,0,0,-7
2022,1,9,7,50,0,0,0,-6.9
2022,1,9,8,0,0,0,0,-6.9
2022,1,9,8,10,15,409,33,-6.7
2022,1,9,8,20,20,503,54,-6.5
2022,1,9,8,30,23,578,79,-6.3
2022,1,9,8,40,27,640,105,-6.1
2022,1,9,8,50,30,690,131,-6
2022,1,9,9,0,32,732,158,-5.8
2022,1,9,9,10,34,768,185,-5.3
2022,1,9,9,20,36,798,212,-4.8
2022,1,9,9,30,38,824,238,-4.4
2022,1,9,9,40,39,849,263,-3.9
2022,1,9,9,50,40,869,287,-3.4
2022,1,9,10,0,41,886,310,-2.9
2022,1,9,10,10,42,900,333,-2.5
2022,1,9,10,20,43,914,354,-2
2022,1,9,10,30,44,925,374,-1.5
2022,1,9,10,40,45,935,393,-1
2022,1,9,10,50,46,944,410,-0.6
2022,1,9,11,0,47,952,426,-0.1
2022,1,9,11,10,47,959,441,0.1
2022,1,9,11,20,48,965,454,0.4
2022,1,9,11,30,48,970,465,0.6
2022,1,9,11,40,47,976,474,0.9
2022,1,9,11,50,48,979,483,1.1
2022,1,9,12,0,48,982,489,1.3
2022,1,9,12,10,48,984,494,1.5
2022,1,9,12,20,48,985,498,1.7
2022,1,9,12,30,48,986,499,1.9
2022,1,9,12,40,48,986,499,2
2022,1,9,12,50,48,985,498,2.2
2022,1,9,13,0,48,984,494,2.4
2022,1,9,13,10,48,982,489,2.4
2022,1,9,13,20,48,979,483,2.5
2022,1,9,13,30,47,976,474,2.5
2022,1,9,13,40,52,963,466,2.6
2022,1,9,13,50,52,958,455,2.6
2022,1,9,14,0,51,952,442,2.7
2022,1,9,14,10,51,945,427,2.6
2022,1,9,14,20,50,937,411,2.6
2022,1,9,14,30,49,928,394,2.6
2022,1,9,14,40,47,920,375,2.5
2022,1,9,14,50,46,908,355,2.5
2022,1,9,15,0,45,894,333,2.5
2022,1,9,15,10,44,879,311,2.3
2022,1,9,15,20,43,862,287,2
2022,1,9,15,30,41,842,263,1.8
2022,1,9,15,40,40,819,238,1.6
2022,1,9,15,50,38,793,212,1.4
2022,1,9,16,0,36,763,185,1.2
2022,1,9,16,10,34,726,158,0.9
2022,1,9,16,20,31,684,131,0.5
2022,1,9,16,30,28,633,104,0.2
2022,1,9,16,40,24,574,79,-0.1
2022,1,9,16,50,36,13,37,-0.5
2022,1,9,17,0,15,403,32,-0.8
2022,1,9,17,10,0,0,0,-1
2022,1,9,17,20,0,0,0,-1.3
2022,1,9,17,30,0,0,0,-1.5
2022,1,9,17,40,0,0,0,-1.7
2022,1,9,17,50,0,0,0,-2
2022,1,9,18,0,0,0,0,-2.2
2022,1,9,18,10,0,0,0,-2.4
2022,1,9,18,20,0,0,0,-2.6
2022,1,9,18,30,0,0,0,-2.8
2022,1,9,18,40,0,0,0,-3
2022,1,9,18,50,0,0,0,-3.2
2022,1,9,19,0,0,0,0,-3.4
2022,1,9,19,10,0,0,0,-3.6
2022,1,9,19,20,0,0,0,-3.8
2022,1,9,19,30,0,0,0,-4.1
2022,1,9,19,40,0,0,0,-4.3
2022,1,9,19,50,0,0,0,-4.5
2022,1,9,20,0,0,0,0,-4.7
2022,1,9,20,10,0,0,0,-5
2022,1,9,20,20,0,0,0,-5.2
2022,1,9,20,30,0,0,0,-5.4
2022,1,9,20,40,0,0,0,-5.6
2022,1,9,20,50,0,0,0,-5.8
2022,1,9,21,0,0,0,0,-6
2022,1,9,21,10,0,0,0,-6.2
2022,1,9,21,20,0,0,0,-6.3
2022,1,9,21,30,0,0,0,-6.5
2022,1,9,21,40,0,0,0,-6.7
2022,1,9,21,50,0,0,0,-6.8
2022,1,9,22,0,0,0,0,-7
2022,1,9,22,10,0,0,0,-7.1
2022,1,9,22,20,0,0,0,-7.2
2022,1,9,22,30,0,0,0,-7.3
2022,1,9,22,40,0,0,0,-7.5
2022,1,9,22,50,0,0,0,-7.6
2022,1,9,23,0,0,0,0,-7.7
2022,1,9,23,10,0,0,0,-7.7
2022,1,9,23,20,0,0,0,-7.8
2022,1,9,23,30,0,0,0,-7.8
2022,1,9,23,40,0,0,0,-7.9
2022,1,9,23,50,0,0,0,-7.9
2022,1,10,0,0,0,0,0,-8
2022,1,10,0,10,0,0,0,-8
2022,1,10,0,20,0,0,0,-8
2022,1,10,0,30,0,0,0,-8.1
2022,1,10,0,40,0,0,0,-8.1
2022,1,10,0,50,0,0,0,-8.1
2022,1,10,1,0,0,0,0,-8.2
2022,1,10,1,10,0,0,0,-8.2
2022,1,10,1,20,0,0,0,-8.2
2022,1,10,1,30,0,0,0,-8.2
2022,1,10,1,40,0,0,0,-8.2
2022,1,10,1,50,0,0,0,-8.2
